file_name,btl,btr,bbr,bbl,obj_0,obj_1,obj_2
1422,0.299038,0.649038,0.309615,0.257692,1,0,0
4591,0.697863,0.569676,0.334524,0.419479,1,0,0
4591,0.291225,0.434934,0.146855,0.338233,1,0,0
6741,0.429095,0.491443,0.117359,0.400978,1,0,0
276,0.59062,0.521841,0.227937,0.428628,1,0,0
276,0.668704,0.346734,0.067783,0.073099,0,1,0
276,0.553074,0.436115,0.147528,0.156167,0,0,1
276,0.577662,0.56271,0.256512,0.434609,1,0,0
276,0.511872,0.392255,0.119617,0.089713,0,1,0
276,0.634148,0.661394,0.134237,0.231925,0,0,1
276,0.818558,0.586633,0.218634,0.382775,1,0,0
276,0.85544,0.630825,0.124934,0.285088,0,0,1
7457,0.522768,0.467857,0.157143,0.442857,1,0,0
7457,0.553125,0.282589,0.085714,0.063393,0,1,0
7457,0.515179,0.4375,0.129464,0.153571,0,0,1
1030,0.279687,0.475391,0.132813,0.330469,1,0,0
3343,0.442364,0.488987,0.151982,0.396476,1,0,0
3561,0.307744,0.454911,0.18706,0.401609,1,0,0
3561,0.243714,0.284948,0.054978,0.059001,0,1,0
3561,0.311096,0.452565,0.154878,0.209185,0,0,1
2941,0.440544,0.424122,0.143828,0.354473,1,0,0
2941,0.537373,0.51359,0.156285,0.447339,1,0,0
2941,0.36863,0.389581,0.11778,0.312571,1,0,0
3590,0.422729,0.399933,0.146162,0.365404,1,0,0
3590,0.451224,0.231646,0.070399,0.024807,0,1,0
3590,0.42407,0.329199,0.126048,0.166276,0,0,1
1895,0.315527,0.510496,0.15518,0.367664,1,0,0
2451,0.311688,0.453247,0.144156,0.215584,0,0,1
2451,0.317532,0.491558,0.171429,0.414286,1,0,0
2071,0.336434,0.523767,0.11087,0.379763,1,0,0
136,0.607494,0.582924,0.259214,0.399263,1,0,0
136,0.673219,0.435504,0.108108,0.084767,0,1,0
136,0.601966,0.675061,0.213759,0.212531,0,0,1
136,0.894349,0.557125,0.179361,0.305897,1,0,0
5774,0.448234,0.406821,0.135201,0.38246,1,0,0
7063,0.536241,0.497543,0.183047,0.415233,1,0,0
7063,0.608722,0.671376,0.465602,0.219902,1,0,0
7063,0.888821,0.633292,0.222358,0.291155,1,0,0
7063,0.575553,0.474816,0.141278,0.40172,1,0,0
7063,0.572482,0.331695,0.095823,0.071253,0,1,0
7063,0.764742,0.691032,0.146192,0.160934,0,1,0
7063,0.534398,0.673833,0.304668,0.212531,0,0,1
7063,0.549754,0.480344,0.138821,0.191646,0,0,1
272,0.594399,0.476904,0.184484,0.407548,1,0,0
272,0.649463,0.314166,0.06734,0.076459,0,1,0
272,0.578265,0.392028,0.145202,0.124158,0,0,1
272,0.630524,0.597555,0.217452,0.358446,1,0,0
272,0.607376,0.492337,0.164141,0.140993,0,1,0
272,0.609831,0.669455,0.171857,0.209035,0,0,1
272,0.869371,0.61404,0.236392,0.328283,1,0,0
272,0.869722,0.670858,0.230079,0.209035,0,0,1
329,0.591593,0.481113,0.209736,0.368266,1,0,0
329,0.663142,0.334508,0.06243,0.070847,0,1,0
329,0.558975,0.461122,0.138889,0.185185,0,0,1
329,0.665246,0.571952,0.271465,0.413861,1,0,0
329,0.672612,0.610182,0.248316,0.284091,0,0,1
5894,0.276039,0.424018,0.099602,0.367103,1,0,0
5894,0.476665,0.493739,0.133751,0.435401,1,0,0
355,0.567415,0.494463,0.180976,0.442621,1,0,0
355,0.618621,0.311031,0.075758,0.070146,0,1,0
355,0.542864,0.455532,0.126263,0.183782,0,0,1
355,0.654396,0.581795,0.277778,0.401235,1,0,0
355,0.658254,0.636859,0.263047,0.284091,0,0,1
202,0.86855,0.596437,0.218673,0.357494,1,0,0
5960,0.450104,0.430469,0.175489,0.424587,1,0,0
5960,0.495487,0.2519,0.078433,0.056066,0,1,0
5960,0.42252,0.407318,0.113231,0.179283,0,0,1
4829,0.420147,0.40602,0.130221,0.372236,1,0,0
5093,0.491505,0.564176,0.133556,0.427183,1,0,0
5708,0.434836,0.430572,0.161998,0.425091,1,0,0
219,0.606603,0.516378,0.239899,0.382997,1,0,0
219,0.69262,0.364863,0.063657,0.07681,0,1,0
219,0.575037,0.470345,0.172559,0.201494,0,0,1
5887,0.435318,0.406609,0.099602,0.379658,1,0,0
5887,0.278299,0.432388,0.097258,0.379658,1,0,0
2341,0.285211,0.583627,0.260563,0.378521,1,0,0
5842,0.34382,0.411236,0.159551,0.382022,1,0,0
5842,0.565202,0.54677,0.184337,0.428372,1,0,0
7269,0.708067,0.597311,0.31114,0.370038,1,0,0
7269,0.919334,0.604994,0.144686,0.352113,1,0,0
7796,0.451515,0.555303,0.190909,0.437879,1,0,0
7796,0.731061,0.543939,0.268182,0.460606,1,0,0
7796,0.448485,0.62197,0.172727,0.277273,0,0,1
7796,0.731818,0.617424,0.254545,0.271212,0,0,1
7796,0.758333,0.353788,0.107576,0.068182,0,1,0
1027,0.282422,0.470703,0.135156,0.338281,1,0,0
4104,0.283906,0.422031,0.146094,0.370312,1,0,0
7516,0.521763,0.471875,0.156808,0.425893,1,0,0
7516,0.555525,0.296596,0.084821,0.070871,0,1,0
7516,0.51144,0.435826,0.129464,0.148437,0,0,1
1876,0.306855,0.473293,0.173758,0.383117,1,0,0
1876,0.254977,0.319035,0.066312,0.069086,0,1,0
5753,0.607186,0.607186,0.392205,0.373934,1,0,0
5753,0.728989,0.526797,0.151035,0.20341,0,1,0
5753,0.562119,0.595006,0.25335,0.303289,0,0,1
5753,0.44458,0.421437,0.210719,0.399513,1,0,0
5753,0.508526,0.235079,0.075518,0.038977,0,1,0
5753,0.422655,0.352619,0.183922,0.17905,0,0,1
7546,0.555012,0.485494,0.200461,0.428362,1,0,0
7546,0.609735,0.305012,0.086406,0.061636,0,1,0
7546,0.529954,0.453917,0.143433,0.179724,0,0,1
1929,0.320039,0.461266,0.160891,0.305281,1,0,0
1929,0.30766,0.65516,0.246148,0.250273,1,0,0
4439,0.267032,0.436131,0.09854,0.322384,1,0,0
4439,0.422749,0.399635,0.100973,0.36618,1,0,0
7320,0.816901,0.603713,0.239437,0.357234,1,0,0
4778,0.410319,0.404791,0.14742,0.359951,1,0,0
4778,0.503686,0.59828,0.282555,0.27027,1,0,0
5979,0.25,0.416335,0.081673,0.390438,1,0,0
5979,0.523695,0.546289,0.175089,0.497064,1,0,0
5979,0.542829,0.357517,0.129482,0.106941,0,1,0
5979,0.520811,0.58031,0.145209,0.229608,0,0,1
896,0.328125,0.528125,0.179688,0.296875,1,0,0
896,0.340095,0.622315,0.22673,0.313842,1,0,0
4193,0.377767,0.382394,0.131791,0.328169,1,0,0
4193,0.406813,0.240679,0.066319,0.042254,0,1,0
4193,0.371898,0.332998,0.11603,0.138833,0,0,1
3501,0.363057,0.433475,0.143666,0.429582,1,0,0
3501,0.35598,0.239207,0.106865,0.039632,0,1,0
3501,0.372611,0.399151,0.118896,0.174098,0,0,1
5173,0.428631,0.441465,0.130426,0.441361,1,0,0
2008,0.295155,0.604116,0.249884,0.414044,1,0,0
1437,0.273077,0.606731,0.238462,0.342308,1,0,0
5655,0.422655,0.408039,0.140073,0.365408,1,0,0
4738,0.428437,0.405998,0.126595,0.374856,1,0,0
4484,0.26399,0.443431,0.087591,0.319951,1,0,0
4484,0.453771,0.471411,0.150852,0.380779,1,0,0
7648,0.516406,0.476563,0.16875,0.435937,1,0,0
7648,0.517578,0.439844,0.160156,0.19375,0,0,1
5749,0.446407,0.454324,0.165652,0.479903,1,0,0
5749,0.504263,0.238124,0.088916,0.040195,0,1,0
5749,0.448234,0.387942,0.127893,0.210719,0,0,1
5749,0.40134,0.410475,0.17296,0.389769,1,0,0
5749,0.425091,0.236297,0.08648,0.041413,0,1,0
5749,0.390987,0.358709,0.130329,0.196102,0,0,1
7153,0.90557,0.626761,0.18886,0.303457,1,0,0
7153,0.5,0.442382,0.169014,0.121639,0,1,0
7153,0.456466,0.274008,0.066581,0.040973,0,1,0
7153,0.482074,0.368118,0.089629,0.103713,0,0,1
7153,0.448143,0.684379,0.180538,0.165173,0,0,1
7153,0.46927,0.580666,0.230474,0.403329,1,0,0
7153,0.475672,0.398207,0.110115,0.294494,1,0,0
7153,0.611396,0.460948,0.115237,0.366197,1,0,0
1357,0.335577,0.485577,0.144231,0.392308,1,0,0
4429,0.268856,0.43674,0.104623,0.323601,1,0,0
7150,0.901729,0.628681,0.196542,0.307298,1,0,0
7150,0.544814,0.308579,0.071703,0.058899,0,1,0
7150,0.477593,0.43726,0.172855,0.1242,0,1,0
7150,0.544814,0.464149,0.145967,0.198464,0,0,1
7150,0.441741,0.678617,0.18822,0.179257,0,0,1
7150,0.455826,0.576825,0.21895,0.40589,1,0,0
7150,0.544174,0.466069,0.149808,0.37644,1,0,0
7150,0.616517,0.459027,0.104994,0.359795,1,0,0
2501,0.334416,0.486364,0.161039,0.377922,1,0,0
2501,0.261039,0.58961,0.338961,0.384416,1,0,0
4160,0.582734,0.59625,0.25625,0.36875,1,0,0
4533,0.5,0.45438,0.192214,0.439173,1,0,0
4533,0.642336,0.587591,0.3382,0.389294,1,0,0
394,0.573443,0.491635,0.176768,0.441218,1,0,0
394,0.622896,0.308905,0.07225,0.071549,0,1,0
394,0.547489,0.447794,0.120651,0.169753,0,0,1
394,0.650954,0.583526,0.277076,0.392116,1,0,0
394,0.650253,0.629472,0.272868,0.296016,0,0,1
394,0.877525,0.649113,0.239198,0.25954,1,0,0
7148,0.896927,0.628681,0.202305,0.304738,1,0,0
7148,0.473111,0.43854,0.174136,0.1242,0,1,0
7148,0.626761,0.34507,0.084507,0.067862,0,1,0
7148,0.43598,0.669654,0.176697,0.169014,0,0,1
7148,0.608835,0.523688,0.18694,0.258643,0,0,1
7148,0.451985,0.576184,0.21895,0.40717,1,0,0
7148,0.608195,0.526248,0.190781,0.432778,1,0,0
4641,0.578901,0.538169,0.301801,0.458849,1,0,0
4641,0.277821,0.432257,0.114001,0.312824,1,0,0
7491,0.527311,0.464257,0.151786,0.430614,1,0,0
7491,0.560399,0.285189,0.080357,0.066176,0,1,0
7491,0.516019,0.43146,0.120798,0.153887,0,0,1
5945,0.463147,0.40239,0.113546,0.358566,1,0,0
6437,0.540086,0.545467,0.255582,0.469465,1,0,0
6437,0.4735,0.496368,0.11972,0.430455,1,0,0
6437,0.59053,0.35647,0.146624,0.086091,0,1,0
6437,0.527307,0.591875,0.216573,0.279796,0,0,1
4980,0.343406,0.458264,0.113523,0.395659,1,0,0
4980,0.489482,0.453255,0.101836,0.422371,1,0,0
229,0.606925,0.516437,0.239899,0.382997,1,0,0
229,0.690799,0.363418,0.06734,0.073353,0,1,0
229,0.573255,0.470742,0.167749,0.199014,0,0,1
229,0.773471,0.590691,0.229076,0.381193,1,0,0
229,0.775576,0.640595,0.218855,0.276575,0,0,1
996,0.326562,0.480859,0.129688,0.346094,1,0,0
5930,0.363546,0.420319,0.125498,0.366534,1,0,0
1010,0.33125,0.510938,0.134375,0.321875,1,0,0
7502,0.516674,0.459133,0.14331,0.450154,1,0,0
7502,0.544962,0.265625,0.080357,0.054209,0,1,0
7502,0.509885,0.418686,0.121173,0.153699,0,0,1
7070,0.447174,0.516585,0.144963,0.438575,1,0,0
7070,0.62715,0.646806,0.300983,0.264128,1,0,0
7070,0.910319,0.637592,0.179361,0.282555,1,0,0
7070,0.54914,0.603194,0.135135,0.154791,0,1,0
7070,0.640049,0.63145,0.199017,0.184275,0,0,1
3980,0.429297,0.427734,0.182031,0.383594,1,0,0
6003,0.430593,0.485427,0.118893,0.448731,1,0,0
6003,0.860558,0.614542,0.211155,0.332669,1,0,0
6003,0.430384,0.427763,0.107989,0.176138,0,0,1
2586,0.283766,0.584416,0.251948,0.394805,1,0,0
4461,0.265815,0.428832,0.076642,0.336983,1,0,0
4461,0.386253,0.413017,0.115572,0.356448,1,0,0
3934,0.426953,0.326953,0.099219,0.178906,0,0,1
3934,0.434375,0.409766,0.11875,0.382031,1,0,0
828,0.292636,0.47093,0.086563,0.31137,1,0,0
926,0.316406,0.663281,0.298438,0.235937,1,0,0
926,0.306641,0.423047,0.121094,0.313281,1,0,0
1784,0.171531,0.601645,0.325641,0.354289,1,0,0
3376,0.386197,0.405286,0.110132,0.370044,1,0,0
7279,0.820743,0.603713,0.257362,0.349552,1,0,0
2656,0.288672,0.555469,0.277344,0.432812,1,0,0
2656,0.214844,0.388281,0.107813,0.084375,0,1,0
333,0.584447,0.472805,0.187991,0.385802,1,0,0
333,0.63881,0.316029,0.073653,0.066639,0,1,0
333,0.550426,0.451762,0.115741,0.186588,0,0,1
333,0.664062,0.575218,0.278479,0.406846,1,0,0
333,0.677039,0.616254,0.246914,0.279882,0,0,1
7214,0.571703,0.321383,0.087068,0.058899,0,1,0
7214,0.487196,0.279129,0.06402,0.058899,0,1,0
7214,0.53137,0.447503,0.116517,0.177977,0,0,1
7214,0.444302,0.384763,0.09347,0.144686,0,0,1
7214,0.544814,0.489117,0.143406,0.394366,1,0,0
7214,0.456466,0.439821,0.12548,0.382843,1,0,0
7214,0.879641,0.628681,0.236876,0.307298,1,0,0
344,0.57301,0.483976,0.163399,0.459745,1,0,0
344,0.615716,0.289011,0.073529,0.066845,0,1,0
344,0.558526,0.431985,0.127005,0.189394,0,0,1
344,0.745321,0.594641,0.274807,0.37656,1,0,0
344,0.761661,0.652202,0.236185,0.255496,0,0,1
344,0.9388,0.614323,0.115122,0.33571,1,0,0
5988,0.727092,0.615538,0.243028,0.338645,1,0,0
5988,0.462525,0.475224,0.113297,0.42007,1,0,0
5988,0.462151,0.426295,0.099602,0.183267,0,0,1
3258,0.458884,0.433921,0.110132,0.436123,1,0,0
4861,0.422604,0.429975,0.157248,0.412776,1,0,0
7045,0.880835,0.636978,0.235872,0.283784,1,0,0
7045,0.555283,0.536241,0.29484,0.490172,1,0,0
7045,0.427518,0.485258,0.152334,0.474201,1,0,0
7045,0.574939,0.487101,0.125307,0.421376,1,0,0
7045,0.45516,0.27887,0.087224,0.04914,0,1,0
7045,0.603194,0.320639,0.090909,0.051597,0,1,0
7045,0.57801,0.500614,0.18059,0.266585,0,0,1
7045,0.415233,0.418305,0.113022,0.214988,0,0,1
137,0.641278,0.57371,0.265356,0.402948,1,0,0
137,0.719287,0.425061,0.094595,0.085995,0,1,0
137,0.625921,0.655405,0.227273,0.224816,0,0,1
137,0.914005,0.571253,0.169533,0.316953,1,0,0
642,0.247266,0.480469,0.122656,0.114062,0,1,0
642,0.360547,0.682813,0.153906,0.19375,0,0,1
642,0.311328,0.600391,0.261719,0.367969,1,0,0
7619,0.536221,0.471875,0.152129,0.417188,1,0,0
7619,0.459766,0.433594,0.110156,0.390625,1,0,0
7348,0.762385,0.583486,0.216514,0.392661,1,0,0
5264,0.39375,0.370312,0.107813,0.279687,1,0,0
5337,0.462109,0.413672,0.164844,0.394531,1,0,0
2983,0.543035,0.536806,0.224236,0.484711,1,0,0
3003,0.369327,0.410016,0.164319,0.381847,1,0,0
321,0.598958,0.483568,0.214646,0.364759,1,0,0
321,0.670858,0.341172,0.066639,0.072952,0,1,0
321,0.564938,0.460771,0.13959,0.190095,0,0,1
321,0.677522,0.576862,0.280584,0.406846,1,0,0
321,0.685939,0.615793,0.258137,0.282688,0,0,1
1009,0.324609,0.504687,0.147656,0.29375,1,0,0
4199,0.468581,0.426996,0.15493,0.404946,1,0,0
4199,0.448537,0.377573,0.106176,0.187432,0,0,1
4199,0.505385,0.261392,0.074565,0.063795,0,1,0
1937,0.306973,0.38343,0.132008,0.162266,1,0,0
1937,0.332414,0.584199,0.191141,0.387789,1,0,0
4207,0.425553,0.39839,0.138833,0.360161,1,0,0
4207,0.418008,0.356137,0.115694,0.167002,0,0,1
4207,0.449461,0.239022,0.085336,0.037283,0,1,0
4207,0.25,0.449296,0.088732,0.371831,1,0,0
4543,0.582737,0.54509,0.305696,0.450651,1,0,0
6916,0.564496,0.55344,0.175676,0.463145,1,0,0
6916,0.633292,0.607494,0.300983,0.355037,1,0,0
327,0.595451,0.485322,0.213244,0.376684,1,0,0
327,0.666649,0.336613,0.066639,0.07225,0,1,0
327,0.560378,0.461472,0.138889,0.18729,0,0,1
327,0.664895,0.574758,0.272166,0.412458,1,0,0
327,0.672962,0.609831,0.250421,0.283389,0,0,1
4274,0.269844,0.440078,0.097656,0.333594,1,0,0
2625,0.304297,0.460547,0.128906,0.325781,1,0,0
7586,0.529687,0.507422,0.154688,0.421094,1,0,0
7586,0.530078,0.471094,0.149219,0.178125,0,0,1
7219,0.612676,0.416133,0.12548,0.099872,0,1,0
7219,0.5621,0.297695,0.083227,0.072983,0,1,0
7219,0.390525,0.256082,0.039693,0.038412,0,1,0
7219,0.555058,0.573624,0.171575,0.233035,0,0,1
7219,0.512164,0.416133,0.121639,0.181818,0,0,1
7219,0.400768,0.326504,0.055058,0.066581,0,0,1
7219,0.835467,0.622919,0.274008,0.318822,1,0,0
7219,0.526248,0.448143,0.149808,0.37644,1,0,0
7219,0.573624,0.571703,0.208707,0.416133,1,0,0
7219,0.401408,0.393726,0.06146,0.316261,1,0,0
1282,0.328784,0.544045,0.210918,0.467742,1,0,0
7300,0.834827,0.599872,0.216389,0.357234,1,0,0
1479,0.200962,0.673077,0.259615,0.221154,0,0,1
1479,0.089423,0.474038,0.101923,0.096154,0,1,0
1479,0.198077,0.599038,0.334615,0.361538,1,0,0
482,0.502344,0.380859,0.160938,0.139844,0,1,0
482,0.483984,0.656641,0.222656,0.247656,0,0,1
482,0.489844,0.546484,0.24375,0.480469,1,0,0
482,0.885156,0.689844,0.229687,0.182812,0,0,1
482,0.858594,0.625,0.282812,0.326562,1,0,0
4852,0.41769,0.425061,0.154791,0.407862,1,0,0
273,0.592685,0.504301,0.20202,0.4375,1,0,0
273,0.656447,0.324061,0.068182,0.074495,0,1,0
273,0.56617,0.428859,0.143939,0.174242,0,0,1
273,0.651081,0.585425,0.224116,0.383838,1,0,0
273,0.620462,0.466738,0.156566,0.141414,0,1,0
273,0.662129,0.712318,0.106061,0.125,0,0,1
273,0.884351,0.618253,0.224747,0.32197,1,0,0
273,0.888455,0.677596,0.21149,0.195707,0,0,1
5136,0.443877,0.406069,0.15025,0.370225,1,0,0
7141,0.901729,0.620359,0.196542,0.31114,1,0,0
7141,0.476312,0.430858,0.170294,0.108835,0,1,0
7141,0.529449,0.271447,0.071703,0.043534,0,1,0
7141,0.569142,0.439181,0.151088,0.21767,0,0,1
7141,0.448143,0.671575,0.195903,0.185659,0,0,1
7141,0.446223,0.575544,0.207426,0.40589,1,0,0
7141,0.609475,0.434059,0.103713,0.31242,1,0,0
6825,0.430929,0.435208,0.096577,0.349633,1,0,0
6825,0.550733,0.323961,0.111247,0.075795,0,1,0
6825,0.514059,0.473105,0.157702,0.205379,0,0,1
6825,0.520171,0.50489,0.177262,0.442543,1,0,0
4676,0.411572,0.420992,0.1188,0.403691,1,0,0
7268,0.731754,0.612676,0.325224,0.349552,1,0,0
7268,0.929577,0.617157,0.131882,0.332907,1,0,0
6800,0.425428,0.495721,0.119804,0.414425,1,0,0
6800,0.598411,0.297677,0.069682,0.047677,0,1,0
6800,0.562347,0.43154,0.176039,0.193154,0,0,1
6800,0.560513,0.462714,0.184597,0.387531,1,0,0
7016,0.420147,0.414005,0.095823,0.366093,1,0,0
7016,0.437961,0.261671,0.052826,0.041769,0,1,0
7016,0.410319,0.359337,0.063882,0.148649,0,0,1
7016,0.584767,0.487101,0.144963,0.40172,0,0,1
7016,0.861794,0.624079,0.269042,0.31941,0,0,1
3537,0.298693,0.425075,0.167616,0.407643,1,0,0
3537,0.257124,0.256788,0.083138,0.069728,0,1,0
3537,0.295675,0.419376,0.141468,0.220583,0,0,1
387,0.584578,0.506366,0.188692,0.45665,1,0,0
387,0.640695,0.316621,0.07225,0.070146,0,1,0
387,0.556871,0.459368,0.129068,0.177469,0,0,1
387,0.652971,0.584929,0.280584,0.38931,1,0,0
387,0.651918,0.629823,0.27427,0.295314,0,0,1
7497,0.527976,0.471185,0.16131,0.42289,1,0,0
7497,0.566964,0.297381,0.07619,0.069048,0,1,0
7497,0.514286,0.426548,0.127976,0.154762,0,0,1
6719,0.427873,0.491443,0.129584,0.396088,1,0,0
930,0.310156,0.426172,0.1125,0.332031,1,0,0
930,0.317969,0.648438,0.314063,0.25625,1,0,0
955,0.314453,0.455078,0.135156,0.352344,1,0,0
7865,0.552273,0.633333,0.316667,0.290909,1,0,0
7865,0.508333,0.681061,0.207576,0.171212,0,0,1
7865,0.606818,0.586364,0.189394,0.184848,0,1,0
7865,0.512879,0.460606,0.143939,0.366667,1,0,0
7865,0.509091,0.392424,0.127273,0.157576,0,0,1
7865,0.534848,0.318939,0.063636,0.074242,0,1,0
412,0.519693,0.504261,0.166947,0.463664,1,0,0
412,0.554416,0.316972,0.093294,0.084877,0,1,0
412,0.512679,0.451301,0.140292,0.180976,0,0,1
412,0.798699,0.610182,0.294613,0.343013,1,0,0
412,0.798699,0.668052,0.289001,0.221661,0,0,1
3956,0.619922,0.506641,0.127344,0.149219,0,1,0
3956,0.534766,0.654297,0.163281,0.135156,0,0,1
3956,0.560547,0.598828,0.253906,0.350781,1,0,0
6777,0.445599,0.490831,0.128362,0.41198,1,0,0
7144,0.912292,0.62356,0.174136,0.317542,1,0,0
7144,0.46927,0.428297,0.163892,0.116517,0,1,0
7144,0.734955,0.46991,0.126761,0.122919,0,1,0
7144,0.388604,0.309859,0.06146,0.079385,0,0,1
7144,0.43726,0.664533,0.179257,0.184379,0,0,1
7144,0.747759,0.674776,0.195903,0.18694,0,0,1
7144,0.74968,0.59219,0.199744,0.370038,1,0,0
7144,0.449424,0.574904,0.213828,0.419974,1,0,0
7144,0.599872,0.444302,0.107554,0.332907,1,0,0
7144,0.391165,0.321383,0.069142,0.174136,1,0,0
7821,0.449242,0.431061,0.128788,0.328788,1,0,0
7821,0.702273,0.581061,0.237879,0.395455,1,0,0
7821,0.448485,0.417424,0.118182,0.143939,0,0,1
7821,0.696212,0.64697,0.228788,0.245455,0,0,1
7821,0.474242,0.287879,0.054545,0.033333,0,1,0
767,0.334625,0.554264,0.170543,0.436693,1,0,0
5488,0.585393,0.604494,0.283146,0.350562,1,0,0
5488,0.641573,0.539326,0.148315,0.197753,0,1,0
6462,0.409486,0.502777,0.099701,0.452927,1,0,0
6462,0.678678,0.573992,0.319043,0.410198,1,0,0
6462,0.759151,0.43085,0.146703,0.118217,0,1,0
6462,0.64948,0.63951,0.246404,0.270617,0,0,1
591,0.823828,0.622656,0.236719,0.284375,0,0,1
591,0.809766,0.609375,0.280469,0.354687,1,0,0
2351,0.292254,0.604754,0.309859,0.364437,1,0,0
1741,0.108801,0.69418,0.130883,0.166641,0,1,0
1741,0.225867,0.650234,0.372641,0.262766,1,0,0
712,0.293928,0.444444,0.138243,0.338501,1,0,0
7427,0.458759,0.443027,0.151361,0.409864,1,0,0
7427,0.485544,0.27551,0.080782,0.064626,0,1,0
7427,0.453656,0.401361,0.12585,0.147959,0,0,1
443,0.570313,0.390234,0.175,0.135156,0,1,0
443,0.517969,0.671875,0.207813,0.220312,0,0,1
443,0.888672,0.699609,0.222656,0.164844,0,0,1
443,0.860547,0.63125,0.278906,0.310937,1,0,0
443,0.536328,0.551953,0.255469,0.471094,1,0,0
5821,0.388551,0.402558,0.169306,0.390987,1,0,0
6450,0.40801,0.503755,0.107635,0.461827,1,0,0
6450,0.682103,0.568836,0.312891,0.421777,1,0,0
6450,0.757822,0.420526,0.151439,0.112641,0,1,0
6450,0.655194,0.640175,0.246558,0.279099,0,0,1
7044,0.426904,0.472359,0.148649,0.448403,1,0,0
7044,0.556511,0.528256,0.292383,0.501229,1,0,0
7044,0.877764,0.636978,0.237101,0.288698,1,0,0
7044,0.575553,0.487101,0.124079,0.445946,1,0,0
7044,0.601966,0.313268,0.095823,0.054054,0,1,0
7044,0.452088,0.280713,0.088452,0.055283,0,1,0
7044,0.577396,0.495086,0.184275,0.27027,0,0,1
7044,0.415848,0.422604,0.114251,0.206388,0,0,1
4441,0.267032,0.438564,0.100973,0.324818,1,0,0
4441,0.418491,0.399635,0.082725,0.363747,1,0,0
4003,0.357031,0.429688,0.185938,0.423438,1,0,0
6452,0.401937,0.503632,0.104116,0.455206,1,0,0
6452,0.671913,0.573043,0.298628,0.419693,1,0,0
6452,0.733118,0.441216,0.168146,0.145278,0,1,0
6452,0.653753,0.638956,0.248857,0.282486,0,0,1
2736,0.465473,0.441816,0.189258,0.407928,1,0,0
7053,0.561425,0.501843,0.208845,0.42629,1,0,0
7053,0.870393,0.630221,0.256757,0.302211,1,0,0
7053,0.555897,0.464373,0.119165,0.395577,1,0,0
7053,0.611794,0.333538,0.095823,0.079853,0,1,0
7053,0.544226,0.458231,0.159705,0.238329,0,0,1
3252,0.437959,0.420705,0.090308,0.400881,1,0,0
4622,0.587434,0.545054,0.324064,0.466079,1,0,0
4622,0.277249,0.429772,0.111598,0.312824,1,0,0
7595,0.738429,0.701964,0.403927,0.15568,1,0,0
7595,0.631837,0.748247,0.179523,0.054698,0,0,1
3463,0.46242,0.429936,0.159236,0.419108,1,0,0
2936,0.538505,0.511891,0.156285,0.457531,1,0,0
2936,0.402039,0.379388,0.096263,0.312571,1,0,0
4111,0.434507,0.441549,0.128169,0.421127,1,0,0
7761,0.507813,0.463281,0.153125,0.403125,1,0,0
7761,0.501172,0.438281,0.125781,0.190625,0,0,1
7761,0.537891,0.29375,0.077344,0.057813,0,1,0
7761,0.583594,0.558594,0.21875,0.435937,1,0,0
7761,0.584375,0.626953,0.209375,0.283594,0,0,1
1910,0.3155,0.407219,0.132016,0.174641,1,0,0
1910,0.358816,0.594238,0.193898,0.367164,1,0,0
862,0.295866,0.417313,0.077519,0.121447,1,0,0
5224,0.3625,0.383594,0.129688,0.332813,1,0,0
3342,0.43906,0.473568,0.127753,0.400881,1,0,0
5611,0.408989,0.434831,0.141573,0.402247,1,0,0
3987,0.435547,0.419531,0.205469,0.375,1,0,0
5552,0.402247,0.401124,0.110112,0.375281,1,0,0
5552,0.406742,0.346067,0.105618,0.161798,0,0,1
5552,0.658427,0.650562,0.339326,0.258427,1,0,0
5552,0.621348,0.682022,0.229213,0.191011,0,0,1
5106,0.383765,0.402337,0.086603,0.363105,1,0,0
7223,0.491037,0.288092,0.06402,0.066581,0,1,0
7223,0.533291,0.434059,0.115237,0.197183,0,0,1
7223,0.4379,0.380282,0.119078,0.153649,0,0,1
7223,0.869398,0.603713,0.18822,0.359795,1,0,0
7223,0.551857,0.478233,0.15749,0.418694,1,0,0
7223,0.449424,0.428937,0.147247,0.353393,1,0,0
1923,0.32091,0.486613,0.153555,0.365555,1,0,0
5289,0.455078,0.397656,0.114844,0.357812,1,0,0
6466,0.407349,0.502065,0.101125,0.454351,1,0,0
6466,0.655889,0.565447,0.270617,0.430138,1,0,0
6466,0.717846,0.411622,0.138157,0.113944,0,1,0
6466,0.653041,0.645207,0.247828,0.270617,0,0,1
4018,0.362891,0.433203,0.111719,0.432031,1,0,0
990,0.320313,0.4875,0.132813,0.31875,1,0,0
1336,0.303846,0.661538,0.311538,0.240385,1,0,0
1336,0.371154,0.684615,0.165385,0.175,0,0,1
5169,0.42916,0.444296,0.125765,0.447412,1,0,0
1906,0.338176,0.556668,0.190039,0.389617,1,0,0
5948,0.465139,0.394422,0.13745,0.358566,1,0,0
7822,0.428788,0.431818,0.1,0.357576,1,0,0
7822,0.67803,0.577273,0.234848,0.390909,1,0,0
7822,0.429545,0.402273,0.086364,0.143939,0,0,1
7822,0.67803,0.641667,0.219697,0.228788,0,0,1
7822,0.437121,0.275758,0.056061,0.036364,0,1,0
6270,0.495745,0.482979,0.174468,0.442553,1,0,0
6270,0.558511,0.469149,0.117021,0.402128,1,0,0
