file_name,btl,btr,bbr,bbl,obj_0,obj_1,obj_2,Cluster
4816,0.41769,0.416462,0.152334,0.39312,1,0,0,78.0
1138,0.307072,0.580645,0.217122,0.379653,1,0,0,56.0
4804,0.420147,0.415848,0.14742,0.359951,1,0,0,41.0
5088,0.417675,0.408076,0.085559,0.334933,1,0,0,41.0
486,0.525,0.546484,0.24375,0.482031,1,0,0,-1.0
486,0.860156,0.626563,0.279687,0.321875,1,0,0,16.0
7709,0.540625,0.485547,0.198437,0.471094,1,0,0,-1.0
3958,0.638281,0.697656,0.340625,0.170313,1,0,0,13.0
2956,0.275198,0.443941,0.107588,0.385051,1,0,0,13.0
2956,0.528879,0.60419,0.216308,0.349943,1,0,0,34.0
3455,0.454777,0.429936,0.171975,0.421656,1,0,0,66.0
1833,0.280113,0.652313,0.334617,0.258984,1,0,0,-1.0
5851,0.366292,0.388764,0.150562,0.341573,1,0,0,-1.0
6288,0.530851,0.478723,0.168085,0.387234,1,0,0,-1.0
6288,0.719149,0.560638,0.238298,0.43617,1,0,0,2.0
4990,0.674791,0.684474,0.262104,0.203673,1,0,0,2.0
4990,0.301669,0.460768,0.123539,0.367279,1,0,0,-1.0
5396,0.427344,0.414844,0.140625,0.382813,1,0,0,-1.0
1737,0.296797,0.536551,0.228281,0.371273,1,0,0,7.0
7068,0.464988,0.5086,0.143735,0.444717,1,0,0,5.0
7068,0.609951,0.574324,0.246929,0.406634,1,0,0,5.0
7068,0.727887,0.65172,0.335381,0.256757,1,0,0,16.0
7068,0.909705,0.633292,0.178133,0.291155,1,0,0,16.0
5177,0.454201,0.497718,0.169171,0.434057,1,0,0,-1.0
345,0.574846,0.482867,0.162738,0.455948,1,0,0,-1.0
345,0.726361,0.589839,0.279181,0.379489,1,0,0,15.0
345,0.932941,0.616495,0.131173,0.326178,1,0,0,32.0
1815,0.30143,0.577027,0.279609,0.41368,1,0,0,66.0
5742,0.477467,0.552984,0.244823,0.45067,1,0,0,-1.0
5742,0.399513,0.398295,0.159562,0.355664,1,0,0,-1.0
2484,0.311039,0.483117,0.202597,0.387013,1,0,0,-1.0
7358,0.550459,0.569725,0.258716,0.431193,1,0,0,12.0
7358,0.827523,0.595413,0.181651,0.379817,1,0,0,12.0
2622,0.3125,0.489063,0.15625,0.35,1,0,0,9.0
5477,0.451311,0.406991,0.1598,0.377029,1,0,0,-1.0
2333,0.297535,0.59243,0.264085,0.392606,1,0,0,-1.0
5050,0.290039,0.435949,0.087924,0.357262,1,0,0,-1.0
5050,0.456824,0.394866,0.121633,0.352615,1,0,0,-1.0
677,0.355943,0.601421,0.166667,0.360465,1,0,0,5.0
2084,0.303269,0.487893,0.169492,0.399516,1,0,0,5.0
1879,0.302449,0.476906,0.179102,0.377062,1,0,0,16.0
7351,0.801835,0.609174,0.299083,0.352294,1,0,0,-1.0
7531,0.547348,0.478819,0.170996,0.416512,1,0,0,-1.0
7288,0.822023,0.601152,0.226633,0.354673,1,0,0,13.0
5677,0.388551,0.398295,0.154689,0.360536,1,0,0,13.0
5243,0.494141,0.521094,0.249219,0.528125,1,0,0,65.0
5965,0.469487,0.408952,0.143754,0.379658,1,0,0,65.0
6862,0.438264,0.430318,0.130807,0.361858,1,0,0,-1.0
6862,0.869804,0.614303,0.194377,0.328851,1,0,0,-1.0
2387,0.30974,0.477273,0.14026,0.409091,1,0,0,15.0
5938,0.456175,0.396414,0.115538,0.358566,1,0,0,15.0
4745,0.728443,0.617531,0.406882,0.328839,1,0,0,-1.0
4745,0.439831,0.404268,0.143022,0.373702,1,0,0,34.0
5009,0.272454,0.450751,0.098497,0.373957,1,0,0,34.0
5009,0.808347,0.691987,0.322204,0.195326,1,0,0,34.0
2079,0.33414,0.625908,0.196126,0.302663,1,0,0,13.0
4028,0.391016,0.395703,0.119531,0.357031,1,0,0,13.0
5351,0.451172,0.410547,0.130469,0.383594,1,0,0,13.0
6712,0.422372,0.492054,0.128362,0.389976,1,0,0,13.0
6712,0.567848,0.520171,0.218826,0.522005,1,0,0,-1.0
4780,0.421376,0.418919,0.152334,0.363636,1,0,0,61.0
4780,0.520885,0.588452,0.275184,0.260442,1,0,0,61.0
7055,0.562654,0.458231,0.132678,0.398034,1,0,0,-1.0
7055,0.632064,0.548526,0.300983,0.460688,1,0,0,-1.0
7055,0.878378,0.628378,0.243243,0.298526,1,0,0,-1.0
4577,0.797341,0.64666,0.386428,0.266077,1,0,0,-1.0
7454,0.521429,0.469196,0.166964,0.440179,1,0,0,-1.0
7137,0.920935,0.62612,0.15813,0.307298,1,0,0,0.0
7137,0.577465,0.446223,0.113956,0.341869,1,0,0,44.0
7137,0.43854,0.572343,0.197183,0.414853,1,0,0,17.0
7137,0.727913,0.565941,0.302177,0.427657,1,0,0,17.0
4437,0.268856,0.43674,0.094891,0.321168,1,0,0,-1.0
4437,0.397202,0.40146,0.086375,0.367397,1,0,0,-1.0
1072,0.260156,0.621875,0.239063,0.317188,1,0,0,0.0
1072,0.300391,0.484766,0.133594,0.350781,1,0,0,0.0
3001,0.257433,0.431925,0.103286,0.394366,1,0,0,-1.0
4528,0.476886,0.433698,0.155718,0.407543,1,0,0,19.0
4528,0.551703,0.548054,0.281022,0.453771,1,0,0,-1.0
4488,0.263382,0.440389,0.086375,0.321168,1,0,0,16.0
4488,0.524939,0.603406,0.205596,0.357664,1,0,0,16.0
6701,0.44132,0.479829,0.119804,0.399756,1,0,0,-1.0
4342,0.260949,0.436131,0.076642,0.327251,1,0,0,74.0
4253,0.43987,0.452871,0.12351,0.359697,1,0,0,74.0
4253,0.269231,0.451246,0.089924,0.339112,1,0,0,-1.0
2574,0.306494,0.517532,0.227273,0.479221,1,0,0,67.0
3526,0.319142,0.435132,0.161582,0.433121,1,0,0,54.0
7237,0.569142,0.49872,0.189501,0.449424,1,0,0,-1.0
7237,0.427657,0.414853,0.098592,0.355954,1,0,0,-1.0
6039,0.591633,0.564741,0.131474,0.436255,1,0,0,2.0
6039,0.443227,0.487052,0.13745,0.436255,1,0,0,2.0
7685,0.658485,0.73913,0.274895,0.095372,1,0,0,-1.0
972,0.276172,0.587109,0.257031,0.383594,1,0,0,-1.0
972,0.2875,0.420703,0.109375,0.180469,1,0,0,-1.0
452,0.545312,0.546094,0.234375,0.479687,1,0,0,-1.0
452,0.852344,0.629687,0.295312,0.315625,1,0,0,6.0
646,0.294531,0.610156,0.275,0.351563,1,0,0,97.0
246,0.599409,0.458115,0.13949,0.404642,1,0,0,-1.0
246,0.796018,0.612336,0.30303,0.33189,1,0,0,-1.0
107,0.441032,0.40602,0.159705,0.293612,1,0,0,5.0
107,0.704545,0.577396,0.239558,0.400491,1,0,0,4.0
4647,0.543829,0.545895,0.288269,0.465304,1,0,0,76.0
4647,0.417916,0.412918,0.147636,0.38985,1,0,0,20.0
5941,0.459163,0.399402,0.141434,0.360558,1,0,0,20.0
7625,0.526214,0.472656,0.177427,0.4,1,0,0,20.0
5316,0.421875,0.414844,0.1125,0.382813,1,0,0,27.0
7805,0.665909,0.568939,0.325758,0.404545,1,0,0,27.0
7805,0.794697,0.587879,0.207576,0.366667,1,0,0,12.0
4423,0.253041,0.4191,0.072993,0.332117,1,0,0,-1.0
4423,0.525547,0.489659,0.223844,0.538929,1,0,0,-1.0
7830,0.485606,0.506061,0.15303,0.451515,1,0,0,-1.0
2878,0.392578,0.392188,0.125781,0.346875,1,0,0,16.0
493,0.53125,0.551562,0.235937,0.46875,1,0,0,31.0
493,0.873828,0.622656,0.252344,0.326562,1,0,0,13.0
437,0.853125,0.60625,0.253125,0.360938,1,0,0,-1.0
1098,0.283499,0.483871,0.140199,0.327543,1,0,0,-1.0
1098,0.320099,0.602978,0.230769,0.35732,1,0,0,40.0
6919,0.519656,0.464373,0.127764,0.371007,1,0,0,40.0
6919,0.608108,0.571253,0.243243,0.415233,1,0,0,16.0
265,0.519922,0.492969,0.194531,0.425,1,0,0,16.0
265,0.790625,0.615234,0.310937,0.332031,1,0,0,65.0
265,0.570273,0.451586,0.135732,0.411616,1,0,0,-1.0
2377,0.234416,0.592857,0.238961,0.409091,1,0,0,41.0
7205,0.68886,0.587068,0.390525,0.390525,1,0,0,67.0
7205,0.460307,0.453905,0.145967,0.403329,1,0,0,44.0
4582,0.672316,0.553909,0.302952,0.444335,1,0,0,70.0
4401,0.420316,0.482968,0.13747,0.43309,1,0,0,70.0
1132,0.313275,0.516749,0.199752,0.385856,1,0,0,-1.0
5233,0.436328,0.436719,0.172656,0.432812,1,0,0,15.0
7380,0.46789,0.461468,0.137615,0.431193,1,0,0,15.0
967,0.272656,0.588672,0.254688,0.380469,1,0,0,-1.0
5802,0.451279,0.509744,0.270402,0.4324,1,0,0,6.0
5802,0.397686,0.37028,0.146163,0.314251,1,0,0,-1.0
4414,0.445255,0.443431,0.148418,0.446472,1,0,0,19.0
7324,0.789373,0.608195,0.266325,0.338028,1,0,0,-1.0
7324,0.861716,0.645967,0.270166,0.259923,1,0,0,5.0
5061,0.464441,0.508765,0.118531,0.463272,1,0,0,5.0
7189,0.533291,0.489757,0.227913,0.439181,1,0,0,-1.0
7189,0.43598,0.412932,0.104994,0.341869,1,0,0,-1.0
132,0.907862,0.606265,0.179361,0.359951,1,0,0,-1.0
4868,0.432432,0.426904,0.140049,0.416462,1,0,0,-1.0
7321,0.825224,0.601152,0.235595,0.349552,1,0,0,16.0
7321,0.836108,0.643406,0.257362,0.267606,1,0,0,16.0
4316,0.270625,0.459141,0.100781,0.307031,1,0,0,-1.0
2087,0.302137,0.48428,0.16107,0.395795,1,0,0,-1.0
3471,0.46242,0.428662,0.15414,0.416561,1,0,0,5.0
5025,0.272454,0.448247,0.095159,0.378965,1,0,0,5.0
5025,0.423539,0.463272,0.113523,0.392321,1,0,0,-1.0
4271,0.33662,0.48169,0.177465,0.377465,1,0,0,70.0
6301,0.552058,0.485472,0.142857,0.428571,1,0,0,70.0
6301,0.497792,0.546931,0.287708,0.46717,1,0,0,5.0
3972,0.473438,0.458203,0.257813,0.385156,1,0,0,13.0
2117,0.29661,0.624697,0.22276,0.324455,1,0,0,13.0
2117,0.31477,0.453995,0.123487,0.355932,1,0,0,13.0
232,0.606641,0.508594,0.246094,0.385937,1,0,0,16.0
232,0.771875,0.589063,0.265625,0.378125,1,0,0,40.0
1420,0.318269,0.5,0.209615,0.394231,1,0,0,-1.0
2061,0.334948,0.50797,0.122074,0.333939,1,0,0,27.0
4564,0.605071,0.582294,0.377557,0.406619,1,0,0,27.0
4564,0.400615,0.387201,0.152249,0.340723,1,0,0,-1.0
4803,0.387592,0.412776,0.168305,0.358722,1,0,0,-1.0
7714,0.690743,0.587658,0.356241,0.395512,1,0,0,-1.0
7264,0.720871,0.603073,0.346991,0.340589,1,0,0,104.0
3618,0.597256,0.545811,0.317491,0.470358,1,0,0,58.0
5728,0.451279,0.436663,0.141291,0.425091,1,0,0,39.0
5512,0.465169,0.517978,0.186517,0.393258,1,0,0,-1.0
5512,0.421348,0.385393,0.125843,0.316854,1,0,0,-1.0
7062,0.526413,0.505528,0.187961,0.433661,1,0,0,-1.0
7062,0.62715,0.660934,0.455774,0.240786,1,0,0,0.0
7062,0.891892,0.634521,0.211302,0.291155,1,0,0,0.0
7062,0.571867,0.472973,0.133907,0.412776,1,0,0,0.0
4656,0.530655,0.560923,0.34212,0.44579,1,0,0,74.0
4656,0.427057,0.428142,0.140542,0.412458,1,0,0,-1.0
7645,0.530469,0.492578,0.176563,0.436719,1,0,0,-1.0
3584,0.351187,0.389404,0.098437,0.34337,1,0,0,44.0
3005,0.406103,0.394366,0.112676,0.350548,1,0,0,40.0
890,0.307812,0.490625,0.15,0.276562,1,0,0,40.0
890,0.334129,0.616348,0.245823,0.330549,1,0,0,-1.0
5427,0.401394,0.457171,0.177291,0.428287,1,0,0,-1.0
7166,0.888604,0.626761,0.21895,0.308579,1,0,0,-1.0
7166,0.485915,0.425096,0.194622,0.368758,1,0,0,20.0
7166,0.544814,0.658131,0.297055,0.245839,1,0,0,40.0
7166,0.608835,0.462868,0.09475,0.362356,1,0,0,40.0
1265,0.16129,0.634615,0.263027,0.316377,1,0,0,-1.0
2352,0.283451,0.606514,0.285211,0.360915,1,0,0,-1.0
5124,0.446369,0.403902,0.163815,0.368322,1,0,0,-1.0
4875,0.620393,0.619779,0.307125,0.318182,1,0,0,21.0
5754,0.451888,0.439708,0.220463,0.436054,1,0,0,21.0
5980,0.250996,0.424303,0.087649,0.386454,1,0,0,-1.0
5980,0.722112,0.677291,0.361056,0.211653,1,0,0,-1.0
2347,0.294894,0.601232,0.297535,0.346831,1,0,0,58.0
128,0.484029,0.449631,0.115479,0.383292,1,0,0,-1.0
128,0.90602,0.60258,0.18059,0.355037,1,0,0,50.0
2310,0.200704,0.599472,0.211268,0.371479,1,0,0,50.0
2310,0.368838,0.605634,0.31162,0.355634,1,0,0,-1.0
4228,0.266719,0.439609,0.097656,0.335156,1,0,0,-1.0
4228,0.458516,0.453906,0.134375,0.414375,1,0,0,-1.0
2573,0.296104,0.52987,0.281818,0.446753,1,0,0,-1.0
2672,0.329688,0.508203,0.184375,0.399219,1,0,0,13.0
2672,0.267578,0.589453,0.396094,0.375781,1,0,0,13.0
4040,0.395703,0.394922,0.119531,0.355469,1,0,0,13.0
2110,0.27724,0.599274,0.261501,0.394673,1,0,0,-1.0
6422,0.417676,0.496368,0.101695,0.435835,1,0,0,-1.0
6422,0.53632,0.544794,0.242131,0.464891,1,0,0,-1.0
6422,0.81477,0.596852,0.232446,0.355932,1,0,0,-1.0
6439,0.467312,0.495157,0.118644,0.438257,1,0,0,-1.0
6439,0.666572,0.571144,0.351802,0.424441,1,0,0,102.0
1328,0.3375,0.499038,0.167308,0.353846,1,0,0,26.0
613,0.315625,0.496484,0.19375,0.394531,1,0,0,-1.0
5801,0.453106,0.479903,0.193666,0.428745,1,0,0,-1.0
180,0.675061,0.594595,0.308354,0.378378,1,0,0,-1.0
220,0.605469,0.514453,0.246875,0.385156,1,0,0,12.0
220,0.75,0.6375,0.325,0.290625,1,0,0,-1.0
5803,0.510353,0.556029,0.247259,0.447016,1,0,0,72.0
5803,0.392205,0.392814,0.132765,0.339829,1,0,0,69.0
4177,0.414085,0.395775,0.121127,0.360563,1,0,0,49.0
4245,0.266197,0.48748,0.092958,0.419405,1,0,0,49.0
4245,0.406338,0.416667,0.122535,0.321596,1,0,0,91.0
6896,0.545232,0.544621,0.178484,0.47066,1,0,0,0.0
6017,0.819721,0.615538,0.217131,0.338645,1,0,0,0.0
6017,0.437251,0.492032,0.145418,0.414343,1,0,0,-1.0
7067,0.449631,0.509828,0.154791,0.432432,1,0,0,63.0
7067,0.608722,0.560811,0.234644,0.436118,1,0,0,-1.0
7067,0.730958,0.656634,0.425061,0.244472,1,0,0,-1.0
7067,0.932432,0.635135,0.135135,0.287469,1,0,0,-1.0
1738,0.269621,0.587039,0.300758,0.386391,1,0,0,-1.0
243,0.611567,0.478717,0.152064,0.422705,1,0,0,1.0
243,0.79657,0.615685,0.312363,0.327734,1,0,0,13.0
2073,0.338407,0.504439,0.119912,0.33783,1,0,0,8.0
4371,0.267032,0.442214,0.09854,0.324818,1,0,0,-1.0
4371,0.43674,0.442214,0.136253,0.378345,1,0,0,-1.0
2566,0.31039,0.521429,0.245455,0.455844,1,0,0,-1.0
5120,0.440978,0.401155,0.15352,0.363801,1,0,0,-1.0
1035,0.282422,0.477734,0.127344,0.335156,1,0,0,19.0
361,0.58197,0.506037,0.207632,0.433502,1,0,0,19.0
361,0.65422,0.582496,0.279181,0.39422,1,0,0,13.0
3492,0.40552,0.437367,0.154565,0.438217,1,0,0,-1.0
2406,0.324026,0.567532,0.246753,0.425974,1,0,0,-1.0
2642,0.155859,0.608984,0.310156,0.335156,1,0,0,6.0
4806,0.440418,0.425676,0.165848,0.37715,1,0,0,66.0
1438,0.316346,0.593269,0.201923,0.380769,1,0,0,66.0
5882,0.278652,0.417978,0.114607,0.364045,1,0,0,-1.0
2977,0.636467,0.580408,0.297848,0.399773,1,0,0,-1.0
1073,0.257813,0.624219,0.248438,0.326562,1,0,0,-1.0
1073,0.291797,0.480859,0.121094,0.358594,1,0,0,-1.0
6903,0.430318,0.458435,0.136919,0.371638,1,0,0,-1.0
5561,0.422472,0.406742,0.114607,0.373034,1,0,0,-1.0
658,0.298388,0.486649,0.139043,0.3433,1,0,0,12.0
3574,0.34041,0.434183,0.176221,0.433829,1,0,0,12.0
5981,0.252988,0.418327,0.083665,0.390438,1,0,0,21.0
5981,0.718999,0.683142,0.34238,0.203436,1,0,0,21.0
6895,0.555623,0.555012,0.226161,0.447433,1,0,0,-1.0
6001,0.858566,0.62251,0.211155,0.324701,1,0,0,-1.0
6001,0.413242,0.484588,0.11774,0.449151,1,0,0,107.0
6001,0.5855,0.558188,0.171,0.445376,1,0,0,107.0
5686,0.409257,0.40134,0.147381,0.369062,1,0,0,16.0
3301,0.429148,0.40859,0.099119,0.345815,1,0,0,16.0
332,0.589262,0.479206,0.200126,0.386364,1,0,0,-1.0
332,0.663757,0.574219,0.273359,0.410985,1,0,0,-1.0
7190,0.524328,0.491037,0.215109,0.457106,1,0,0,-1.0
7190,0.433419,0.410371,0.097311,0.34443,1,0,0,-1.0
7337,0.863636,0.651729,0.266325,0.256082,1,0,0,-1.0
7337,0.84379,0.613316,0.239437,0.335467,1,0,0,-1.0
380,0.584929,0.508821,0.187991,0.454545,1,0,0,16.0
380,0.653321,0.584929,0.284091,0.38931,1,0,0,16.0
3426,0.374082,0.398678,0.10793,0.370044,1,0,0,-1.0
1270,0.167494,0.639578,0.265509,0.331266,1,0,0,63.0
1995,0.324455,0.530266,0.249395,0.51816,1,0,0,-1.0
7278,0.809219,0.604353,0.282971,0.348271,1,0,0,-1.0
7066,0.488943,0.490786,0.159705,0.404177,1,0,0,-1.0
7066,0.600123,0.565725,0.219902,0.42629,1,0,0,-1.0
7066,0.61855,0.616093,0.404177,0.337838,1,0,0,-1.0
7066,0.894349,0.636364,0.206388,0.287469,1,0,0,-1.0
1779,0.308082,0.547449,0.19332,0.473133,1,0,0,48.0
1783,0.227883,0.596621,0.33425,0.380039,1,0,0,5.0
7642,0.542969,0.495076,0.1875,0.437973,1,0,0,5.0
2305,0.319542,0.586268,0.230634,0.387324,1,0,0,-1.0
2305,0.295775,0.502641,0.165493,0.364437,1,0,0,111.0
4468,0.317518,0.44708,0.155718,0.300487,1,0,0,111.0
4468,0.433698,0.4191,0.147202,0.341849,1,0,0,96.0
4444,0.270073,0.436131,0.104623,0.322384,1,0,0,96.0
4444,0.421533,0.399027,0.086375,0.36253,1,0,0,-1.0
3517,0.346966,0.432451,0.142139,0.427757,1,0,0,-1.0
610,0.305078,0.484766,0.177344,0.366406,1,0,0,16.0
5315,0.399609,0.415625,0.124219,0.378125,1,0,0,16.0
6035,0.869522,0.606574,0.181275,0.356574,1,0,0,27.0
6035,0.437251,0.494024,0.13745,0.426295,1,0,0,27.0
899,0.31875,0.586719,0.235937,0.314063,1,0,0,39.0
2078,0.32474,0.600342,0.163794,0.380288,1,0,0,39.0
3241,0.435756,0.432819,0.138767,0.420705,1,0,0,39.0
1409,0.279808,0.566346,0.290385,0.419231,1,0,0,39.0
1856,0.315402,0.484551,0.188883,0.397789,1,0,0,-1.0
4284,0.371797,0.415078,0.151562,0.369531,1,0,0,15.0
3576,0.387898,0.429618,0.14586,0.422293,1,0,0,15.0
5551,0.405618,0.407865,0.11236,0.370787,1,0,0,-1.0
5551,0.632584,0.644944,0.310112,0.269663,1,0,0,-1.0
3490,0.389809,0.43758,0.164331,0.434395,1,0,0,13.0
7301,0.831626,0.598592,0.222791,0.359795,1,0,0,13.0
5140,0.460977,0.484245,0.126252,0.443447,1,0,0,13.0
5357,0.494141,0.505859,0.188281,0.482031,1,0,0,13.0
7051,0.527641,0.498157,0.227273,0.438575,1,0,0,13.0
7051,0.87285,0.633292,0.249386,0.296069,1,0,0,34.0
7051,0.584767,0.460074,0.14742,0.372236,1,0,0,34.0
5159,0.427066,0.443552,0.123122,0.453881,1,0,0,6.0
5607,0.440449,0.407865,0.141573,0.357303,1,0,0,-1.0
3532,0.296366,0.436868,0.166354,0.416635,1,0,0,-1.0
7545,0.562779,0.487054,0.203125,0.41875,1,0,0,-1.0
7350,0.811009,0.613761,0.299083,0.33578,1,0,0,-1.0
2950,0.600793,0.598528,0.323896,0.349943,1,0,0,-1.0
2950,0.440544,0.432616,0.123443,0.371461,1,0,0,26.0
6022,0.861554,0.633466,0.24502,0.298805,1,0,0,26.0
6022,0.441235,0.494024,0.141434,0.418327,1,0,0,-1.0
7158,0.90749,0.632522,0.185019,0.304738,1,0,0,-1.0
7158,0.600512,0.445583,0.106274,0.340589,1,0,0,11.0
7158,0.427017,0.397567,0.115237,0.352113,1,0,0,11.0
7158,0.508323,0.569782,0.201024,0.419974,1,0,0,-1.0
2317,0.285211,0.599472,0.285211,0.40669,1,0,0,-1.0
7139,0.919654,0.629321,0.160691,0.300896,1,0,0,-1.0
7139,0.551216,0.462228,0.12548,0.371319,1,0,0,22.0
7139,0.441741,0.572343,0.193342,0.417414,1,0,0,-1.0
7139,0.75032,0.56338,0.247119,0.435339,1,0,0,-1.0
7094,0.429361,0.519656,0.158477,0.427518,1,0,0,-1.0
7094,0.52887,0.588452,0.256757,0.388206,1,0,0,-1.0
7094,0.47543,0.469287,0.186732,0.410319,1,0,0,-1.0
7094,0.909705,0.632064,0.18059,0.300983,1,0,0,-1.0
3513,0.354082,0.433411,0.142444,0.431384,1,0,0,104.0
7188,0.541613,0.49872,0.226633,0.446863,1,0,0,-1.0
7188,0.430858,0.419334,0.102433,0.362356,1,0,0,-1.0
2980,0.616082,0.564553,0.259343,0.424689,1,0,0,-1.0
814,0.30168,0.455426,0.133075,0.313953,1,0,0,-1.0
5591,0.436219,0.467284,0.144085,0.500991,1,0,0,1.0
7200,0.53137,0.49872,0.211268,0.482714,1,0,0,29.0
7200,0.400768,0.411012,0.080666,0.317542,1,0,0,29.0
2946,0.455266,0.426954,0.112118,0.375991,1,0,0,-1.0
2946,0.532276,0.515855,0.146093,0.451869,1,0,0,41.0
1095,0.297146,0.496278,0.145161,0.354839,1,0,0,-1.0
1095,0.313275,0.609801,0.244417,0.33871,1,0,0,-1.0
1320,0.311538,0.474038,0.142308,0.319231,1,0,0,50.0
3936,0.444531,0.408984,0.125,0.380469,1,0,0,50.0
2218,0.308099,0.553697,0.221831,0.445423,1,0,0,-1.0
3267,0.45558,0.475771,0.147577,0.493392,1,0,0,-1.0
7331,0.849872,0.647887,0.300256,0.268886,1,0,0,-1.0
7331,0.822023,0.613956,0.221511,0.339309,1,0,0,15.0
7378,0.555963,0.523853,0.152294,0.482569,1,0,0,15.0
1907,0.324422,0.579777,0.205312,0.402992,1,0,0,5.0
2075,0.333886,0.519307,0.118517,0.368294,1,0,0,5.0
861,0.30814,0.483204,0.109819,0.235142,1,0,0,-1.0
127,0.514128,0.431204,0.141278,0.336609,1,0,0,-1.0
127,0.90602,0.603194,0.18796,0.361179,1,0,0,28.0
4787,0.431204,0.410934,0.179361,0.35258,1,0,0,28.0
3315,0.7221,0.601322,0.27533,0.356828,1,0,0,28.0
1255,0.179901,0.632134,0.272953,0.328784,1,0,0,16.0
3431,0.306902,0.460352,0.154185,0.39207,1,0,0,75.0
1775,0.321523,0.477219,0.135672,0.387922,1,0,0,-1.0
5348,0.448047,0.410156,0.124219,0.3875,1,0,0,5.0
4351,0.272506,0.436131,0.104623,0.322384,1,0,0,5.0
4351,0.409367,0.410584,0.122871,0.363747,1,0,0,5.0
5843,0.639442,0.629059,0.250996,0.305927,1,0,0,97.0
5843,0.290837,0.416854,0.123506,0.357303,1,0,0,-1.0
6010,0.831673,0.616534,0.213147,0.324701,1,0,0,-1.0
6010,0.438247,0.492032,0.14741,0.422311,1,0,0,-1.0
7341,0.843119,0.613761,0.249541,0.343119,1,0,0,6.0
454,0.549219,0.546484,0.239063,0.480469,1,0,0,95.0
454,0.854688,0.629297,0.290624,0.314844,1,0,0,13.0
4157,0.709859,0.658451,0.225352,0.257746,1,0,0,13.0
4157,0.395775,0.385915,0.107042,0.332394,1,0,0,13.0
4157,0.248592,0.45493,0.066197,0.366197,1,0,0,-1.0
1283,0.329404,0.511166,0.199752,0.411911,1,0,0,-1.0
657,0.296696,0.478498,0.13935,0.357143,1,0,0,37.0
5612,0.410112,0.433708,0.139326,0.408989,1,0,0,37.0
7450,0.509779,0.473214,0.166667,0.436224,1,0,0,-1.0
617,0.321484,0.576562,0.196094,0.417187,1,0,0,-1.0
1855,0.306324,0.506062,0.195039,0.418734,1,0,0,40.0
2727,0.40665,0.402174,0.14578,0.351662,1,0,0,16.0
707,0.313953,0.479328,0.167959,0.392765,1,0,0,16.0
7843,0.518182,0.575,0.206061,0.283333,1,0,0,-1.0
1319,0.303846,0.476923,0.134615,0.332692,1,0,0,-1.0
1120,0.320099,0.508065,0.181141,0.380893,1,0,0,-1.0
6027,0.856574,0.616534,0.215139,0.332669,1,0,0,104.0
6027,0.438247,0.493028,0.131474,0.432271,1,0,0,104.0
5850,0.360558,0.39173,0.123506,0.351999,1,0,0,-1.0
4030,0.396484,0.394141,0.117969,0.355469,1,0,0,-1.0
5298,0.454688,0.427344,0.121875,0.401562,1,0,0,13.0
758,0.312016,0.48062,0.189922,0.361757,1,0,0,13.0
7286,0.816261,0.601793,0.240717,0.355954,1,0,0,13.0
7245,0.56338,0.517926,0.247119,0.441741,1,0,0,
7245,0.49872,0.421895,0.145967,0.367478,1,0,0,
2264,0.301937,0.464789,0.128521,0.306338,1,0,0,
1755,0.23477,0.590523,0.209961,0.385797,1,0,0,
111,0.445946,0.394349,0.132678,0.289926,1,0,0,
111,0.759214,0.617322,0.336609,0.330467,1,0,0,
6802,0.42665,0.49511,0.122249,0.418093,1,0,0,
6802,0.540342,0.461491,0.151589,0.397311,1,0,0,
4610,0.285843,0.433288,0.132953,0.323521,1,0,0,
4610,0.776668,0.566861,0.327757,0.420818,1,0,0,
2543,0.305195,0.570779,0.242857,0.411688,1,0,0,
4998,0.263272,0.442404,0.083472,0.377295,1,0,0,
4998,0.810851,0.714524,0.353923,0.153589,1,0,0,
839,0.332041,0.513566,0.165375,0.370801,1,0,0,
7019,0.438575,0.483415,0.179361,0.418919,1,0,0,
7019,0.585995,0.487101,0.142506,0.40172,1,0,0,
7019,0.863022,0.621007,0.271499,0.315725,1,0,0,
6753,0.429707,0.506112,0.116137,0.364303,1,0,0,
1363,0.331731,0.545192,0.186538,0.453846,1,0,0,
5903,0.2749,0.431275,0.103586,0.340637,1,0,0,
5903,0.768924,0.658367,0.258964,0.260956,1,0,0,
166,0.47973,0.409091,0.121622,0.316953,1,0,0,
7854,0.529545,0.493939,0.125758,0.439394,1,0,0,
7854,0.443939,0.443182,0.118182,0.386364,1,0,0,
5892,0.282869,0.419323,0.095618,0.360558,1,0,0,
5892,0.451195,0.447211,0.11753,0.404382,1,0,0,
238,0.615541,0.498249,0.198033,0.408028,1,0,0,
238,0.782008,0.633483,0.31034,0.290404,1,0,0,
5341,0.472266,0.414844,0.172656,0.392188,1,0,0,
5544,0.476404,0.57191,0.213483,0.402247,1,0,0,
4864,0.434275,0.424447,0.151106,0.404177,1,0,0,
6458,0.404896,0.497041,0.098197,0.447942,1,0,0,
6458,0.661151,0.565644,0.282486,0.426419,1,0,0,
5806,0.440926,0.415347,0.164434,0.397077,1,0,0,
6020,0.860558,0.619522,0.223108,0.330677,1,0,0,
6020,0.437251,0.494024,0.145418,0.418327,1,0,0,
2649,0.167969,0.616797,0.334375,0.310156,1,0,0,
5705,0.30877,0.426309,0.216809,0.389769,1,0,0,
1135,0.318859,0.537841,0.188586,0.383375,1,0,0,
